timestamp_ms,symbol,timeframe,open,high,low,close,volume
1705867200000,SYN_REKOP_FINE,5m,124.64447627,124.69838193,124.56555808,124.65265565,124880.7564
1705867500000,SYN_REKOP_FINE,5m,124.65265565,124.70669299,124.5741567,124.66053928,129873.7291
1705867800000,SYN_REKOP_FINE,5m,124.66053928,124.71472832,124.58254132,124.66806575,134553.2253
1705868100000,SYN_REKOP_FINE,5m,124.66806575,124.72243509,124.590648,124.67518478,138862.5234
1705868400000,SYN_REKOP_FINE,5m,124.67518478,124.72977229,124.59842358,124.6818583,142749.3094
1705868700000,SYN_REKOP_FINE,5m,124.6818583,124.73671146,124.60582668,124.68806122,146166.2999
1705869000000,SYN_REKOP_FINE,5m,124.68806122,124.74323729,124.61282854,124.69378191,149071.8052
1705869300000,SYN_REKOP_FINE,5m,124.69378191,124.74934778,124.61941348,124.69902243,151430.226
1705869600000,SYN_REKOP_FINE,5m,124.69902243,124.7550542,124.62557919,124.70379842,153212.4773
1705869900000,SYN_REKOP_FINE,5m,124.70379842,124.76038074,124.63133662,124.70813874,154396.3348
1705870200000,SYN_REKOP_FINE,5m,124.70813874,124.76536379,124.63670965,124.71208474,154966.6997
1705870500000,SYN_REKOP_FINE,5m,124.71208474,124.77005107,124.64173438,124.71568935,154915.7785
1705870800000,SYN_REKOP_FINE,5m,124.71568935,124.77450042,124.64645826,124.71901581,154243.1757
1705871100000,SYN_REKOP_FINE,5m,124.71901581,124.77877833,124.65093886,124.72213627,152955.899
1705871400000,SYN_REKOP_FINE,5m,124.72213627,124.78295833,124.65524242,124.72513005,151068.275
1705871700000,SYN_REKOP_FINE,5m,124.72513005,124.78711921,124.65944227,124.72808185,148601.7795
1705872000000,SYN_REKOP_FINE,5m,124.72808185,124.79134302,124.66361699,124.7310798,145584.7813
1705872300000,SYN_REKOP_FINE,5m,124.7310798,124.79571309,124.66784847,124.73421334,142052.2041
1705872600000,SYN_REKOP_FINE,5m,124.73421334,124.80031194,124.6722199,124.73757118,138045.1112
1705872900000,SYN_REKOP_FINE,5m,124.73757118,124.8052192,124.67681369,124.74123912,133610.2157
1705873200000,SYN_REKOP_FINE,5m,124.74123912,124.81050955,124.68170938,124.74529804,128799.325
1705873500000,SYN_REKOP_FINE,5m,124.74529804,124.8162508,124.68698164,124.74982191,123668.7229
1705873800000,SYN_REKOP_FINE,5m,124.74982191,124.82250206,124.69269826,124.75487589,118278.5001
1705874100000,SYN_REKOP_FINE,5m,124.75487589,124.82931205,124.69891838,124.76051468,112691.8378
1705874400000,SYN_REKOP_FINE,5m,124.76051468,124.83671768,124.70569081,124.76678104,106974.2558
1705874700000,SYN_REKOP_FINE,5m,124.76678104,124.84474279,124.71305255,124.7737045,101880.6273
1705875000000,SYN_REKOP_FINE,5m,124.7737045,124.85339722,124.72102762,124.7813004,107486.2951
1705875300000,SYN_REKOP_FINE,5m,124.7813004,124.86267608,124.72962603,124.78956915,113019.9806
1705875600000,SYN_REKOP_FINE,5m,124.78956915,124.87255944,124.73884315,124.79849588,118414.7545
1705875900000,SYN_REKOP_FINE,5m,124.79849588,124.88301218,124.7486593,124.80805027,123605.3409
1705876200000,SYN_REKOP_FINE,5m,124.80805027,124.89398427,124.75903969,124.8181868,128528.8942
1705876500000,SYN_REKOP_FINE,5m,124.8181868,124.90541127,124.76993462,124.82884527,133125.7486
1705876800000,SYN_REKOP_FINE,5m,124.82884527,124.91721525,124.78128008,124.83995159,137340.1277
1705877100000,SYN_REKOP_FINE,5m,124.83995159,124.92930584,124.79299852,124.85141897,141120.8097
1705877400000,SYN_REKOP_FINE,5m,124.85141897,124.94158167,124.80500003,124.86314918,144421.7368
1705877700000,SYN_REKOP_FINE,5m,124.86314918,124.95393197,124.81718373,124.87503428,147202.5642
1705878000000,SYN_REKOP_FINE,5m,124.87503428,124.96623846,124.82943936,124.88695834,149429.1404
1705878300000,SYN_REKOP_FINE,5m,124.88695834,124.97837729,124.84164914,124.89879953,151073.914
1705878600000,SYN_REKOP_FINE,5m,124.89879953,124.99022123,124.85368978,124.91043218,152116.262
1705878900000,SYN_REKOP_FINE,5m,124.91043218,125.00164191,124.86543462,124.92172904,152542.7353
1705879200000,SYN_REKOP_FINE,5m,124.92172904,125.01251205,124.87675583,124.93256353,152347.2187
1705879500000,SYN_REKOP_FINE,5m,124.93256353,125.02270781,124.88752672,124.94281205,151531.0044
1705879800000,SYN_REKOP_FINE,5m,124.94281205,125.03211095,124.89762401,124.95235619,150102.7757
1705880100000,SYN_REKOP_FINE,5m,124.95235619,125.04061108,124.90693005,124.96108486,148078.5046
